Health_Center_ID,Disease_Name,month,hist_disease_p_avg
7,Eye Problems,8,1.9610389610389611
7,Eye Problems,9,2.1298701298701297
7,Eye Problems,10,2.3289473684210527
7,Eye Problems,11,1.6296296296296295
7,Eye Problems,12,1.5
7,Fever,1,1.52
7,Fever,2,2.3466666666666667
7,Fever,3,1.8484848484848484
7,Fever,4,1.855072463768116
7,Fever,5,1.7538461538461538
7,Fever,6,9.98876404494382
7,Fever,7,14.793478260869565
7,Fever,8,12.709677419354838
7,Fever,9,10.333333333333334
7,Fever,10,2.269230769230769
7,Fever,11,1.56
7,Fever,12,1.4642857142857142
7,Hypertension,1,1.2333333333333334
7,Hypertension,2,1.4489795918367347
7,Hypertension,3,1.4375
7,Hypertension,4,1.375
7,Hypertension,5,1.2765957446808511
7,Hypertension,6,1.3863636363636365
7,Hypertension,7,1.5714285714285714
7,Hypertension,8,1.6379310344827587
7,Hypertension,9,1.5
7,Hypertension,10,1.6226415094339623
7,Hypertension,11,1.1944444444444444
7,Hypertension,12,1.35
7,Joint Pain,1,1.5961538461538463
7,Joint Pain,2,2.1538461538461537
7,Joint Pain,3,1.8125
7,Joint Pain,4,1.9230769230769231
7,Joint Pain,5,1.6363636363636365
7,Joint Pain,6,2.2794117647058822
7,Joint Pain,7,2.5375
7,Joint Pain,8,2.175675675675676
7,Joint Pain,9,2.0972222222222223
7,Joint Pain,10,2.1447368421052633
7,Joint Pain,11,1.4363636363636363
7,Joint Pain,12,1.5333333333333334
7,Other,1,1.5740740740740742
7,Other,2,2.208955223880597
7,Other,3,1.8904109589041096
7,Other,4,1.6956521739130435
7,Other,5,1.7096774193548387
7,Other,6,2.260869565217391
7,Other,7,2.324324324324324
7,Other,8,2.1578947368421053
7,Other,9,2.2253521126760565
7,Other,10,2.2465753424657535
7,Other,11,1.5689655172413792
7,Other,12,1.4
7,Respiratory Issues,1,7.440860215053763
7,Respiratory Issues,2,1.9253731343283582
7,Respiratory Issues,3,2.0405405405405403
7,Respiratory Issues,4,1.9836065573770492
7,Respiratory Issues,5,1.7466666666666666
7,Respiratory Issues,6,2.0789473684210527
7,Respiratory Issues,7,2.3164556962025316
7,Respiratory Issues,8,2.1232876712328768
7,Respiratory Issues,9,2.0
7,Respiratory Issues,10,1.974025974025974
7,Respiratory Issues,11,7.5777777777777775
7,Respiratory Issues,12,8.075268817204302
7,Skin Problems,1,1.4385964912280702
7,Skin Problems,2,2.234375
7,Skin Problems,3,1.603448275862069
7,Skin Problems,4,2.0952380952380953
7,Skin Problems,5,1.9705882352941178
7,Skin Problems,6,2.013333333333333
7,Skin Problems,7,2.039473684210526
7,Skin Problems,8,2.2911392405063293
7,Skin Problems,9,2.212121212121212
7,Skin Problems,10,2.0675675675675675
7,Skin Problems,11,1.8148148148148149
7,Skin Problems,12,1.6333333333333333
7,Stomach Issues,1,1.4915254237288136
7,Stomach Issues,2,2.361111111111111
7,Stomach Issues,3,5.860215053763441
7,Stomach Issues,4,6.034090909090909
7,Stomach Issues,5,5.731182795698925
7,Stomach Issues,6,4.2727272727272725
7,Stomach Issues,7,4.782608695652174
7,Stomach Issues,8,4.826086956521739
7,Stomach Issues,9,4.51685393258427
7,Stomach Issues,10,2.2027027027027026
7,Stomach Issues,11,1.5344827586206897
7,Stomach Issues,12,1.5961538461538463
8,Cold/Cough,1,8.376344086021506
8,Cold/Cough,2,2.1645569620253164
8,Cold/Cough,3,1.7777777777777777
8,Cold/Cough,4,1.6349206349206349
8,Cold/Cough,5,1.96
8,Cold/Cough,6,2.1125
8,Cold/Cough,7,2.3896103896103895
8,Cold/Cough,8,2.024390243902439
8,Cold/Cough,9,2.090909090909091
8,Cold/Cough,10,2.3076923076923075
8,Cold/Cough,11,7.566666666666666
8,Cold/Cough,12,8.075268817204302
8,Diabetes,1,1.135135135135135
8,Diabetes,2,1.5192307692307692
8,Diabetes,3,1.4222222222222223
8,Diabetes,4,1.5135135135135136
8,Diabetes,5,1.5909090909090908
8,Diabetes,6,1.3333333333333333
8,Diabetes,7,1.4385964912280702
8,Diabetes,8,1.6851851851851851
8,Diabetes,9,1.5490196078431373
8,Diabetes,10,1.6862745098039216
8,Diabetes,11,1.4166666666666667
8,Diabetes,12,1.15625
8,Eye Problems,1,1.530612244897959
8,Eye Problems,2,2.264705882352941
8,Eye Problems,3,1.8644067796610169
8,Eye Problems,4,1.8873239436619718
8,Eye Problems,5,1.8
8,Eye Problems,6,2.2972972972972974
8,Eye Problems,7,2.507042253521127
8,Eye Problems,8,2.0779220779220777
8,Eye Problems,9,2.1594202898550723
8,Eye Problems,10,2.3333333333333335
8,Eye Problems,11,1.6304347826086956
8,Eye Problems,12,1.75
8,Fever,1,1.4516129032258065
8,Fever,2,2.056338028169014
8,Fever,3,1.703125
8,Fever,4,1.8636363636363635
8,Fever,5,2.0
8,Fever,6,11.066666666666666
8,Fever,7,12.869565217391305
8,Fever,8,12.387096774193548
8,Fever,9,11.433333333333334
8,Fever,10,2.2465753424657535
8,Fever,11,1.490909090909091
8,Fever,12,1.5925925925925926
8,Hypertension,1,1.4761904761904763
8,Hypertension,2,1.6603773584905661
8,Hypertension,3,1.4390243902439024
8,Hypertension,4,1.4285714285714286
8,Hypertension,5,1.263157894736842
8,Hypertension,6,1.6415094339622642
8,Hypertension,7,1.4833333333333334
8,Hypertension,8,1.4807692307692308
8,Hypertension,9,1.5714285714285714
8,Hypertension,10,1.4833333333333334
8,Hypertension,11,1.2857142857142858
8,Hypertension,12,1.1818181818181819
8,Joint Pain,1,1.6031746031746033
8,Joint Pain,2,2.4
8,Joint Pain,3,2.0491803278688523
8,Joint Pain,4,1.9
8,Joint Pain,5,2.081967213114754
8,Joint Pain,6,2.116883116883117
8,Joint Pain,7,2.141025641025641
8,Joint Pain,8,2.04
8,Joint Pain,9,2.108108108108108
8,Joint Pain,10,2.1232876712328768
8,Joint Pain,11,1.7254901960784315
8,Joint Pain,12,1.6065573770491803
8,Other,1,1.5660377358490567
8,Other,2,2.417910447761194
8,Other,3,1.75
8,Other,4,1.912280701754386
8,Other,5,1.8805970149253732
8,Other,6,2.2162162162162162
8,Other,7,1.9736842105263157
8,Other,8,2.1358024691358026
8,Other,9,2.197530864197531
8,Other,10,2.4133333333333336
8,Other,11,1.5789473684210527
8,Other,12,1.490566037735849
8,Respiratory Issues,1,8.301075268817204
8,Respiratory Issues,2,2.27027027027027
8,Respiratory Issues,3,1.6349206349206349
8,Respiratory Issues,4,1.6551724137931034
8,Respiratory Issues,5,1.8142857142857143
8,Respiratory Issues,6,2.2
8,Respiratory Issues,7,2.2025316455696204
8,Respiratory Issues,8,2.081081081081081
8,Respiratory Issues,9,2.1095890410958904
8,Respiratory Issues,10,2.269230769230769
8,Respiratory Issues,11,7.933333333333334
8,Respiratory Issues,12,8.021505376344086
8,Skin Problems,1,1.34
8,Skin Problems,2,2.3384615384615386
8,Skin Problems,3,1.8285714285714285
8,Skin Problems,4,1.8064516129032258
8,Skin Problems,5,2.0
8,Skin Problems,6,2.267605633802817
8,Skin Problems,7,2.15
8,Skin Problems,8,2.0416666666666665
8,Skin Problems,9,2.0675675675675675
8,Skin Problems,10,1.974025974025974
8,Skin Problems,11,1.6333333333333333
8,Skin Problems,12,1.6730769230769231
8,Stomach Issues,1,1.5833333333333333
8,Stomach Issues,2,2.318840579710145
8,Stomach Issues,3,5.576086956521739
8,Stomach Issues,4,6.122222222222222
8,Stomach Issues,5,6.456521739130435
8,Stomach Issues,6,4.853932584269663
8,Stomach Issues,7,4.4945054945054945
8,Stomach Issues,8,4.582417582417582
8,Stomach Issues,9,4.561797752808989
8,Stomach Issues,10,2.2083333333333335
8,Stomach Issues,11,1.6140350877192982
8,Stomach Issues,12,1.5
9,Cold/Cough,1,22.150537634408604
9,Cold/Cough,2,5.305882352941176
9,Cold/Cough,3,3.797752808988764
9,Cold/Cough,4,4.0
9,Cold/Cough,5,4.195402298850575
9,Cold/Cough,6,4.955056179775281
9,Cold/Cough,7,5.693181818181818
9,Cold/Cough,8,5.21505376344086
9,Cold/Cough,9,5.455555555555556
9,Cold/Cough,10,5.373626373626373
9,Cold/Cough,11,22.366666666666667
9,Cold/Cough,12,23.838709677419356
9,Diabetes,1,1.9420289855072463
9,Diabetes,2,2.8354430379746836
9,Diabetes,3,2.2531645569620253
9,Diabetes,4,2.4
9,Diabetes,5,2.2560975609756095
9,Diabetes,6,2.4444444444444446
9,Diabetes,7,2.8313253012048194
9,Diabetes,8,2.839080459770115
9,Diabetes,9,3.0481927710843375
9,Diabetes,10,2.7209302325581395
9,Diabetes,11,2.0606060606060606
9,Diabetes,12,1.9850746268656716
9,Eye Problems,1,2.888888888888889
9,Eye Problems,2,4.752941176470588
9,Eye Problems,3,4.355555555555555
9,Eye Problems,4,4.267441860465116
9,Eye Problems,5,4.144444444444445
9,Eye Problems,6,5.3
9,Eye Problems,7,5.538461538461538
9,Eye Problems,8,5.444444444444445
9,Eye Problems,9,5.2444444444444445
9,Eye Problems,10,5.2967032967032965
9,Eye Problems,11,3.341463414634146
9,Eye Problems,12,3.2758620689655173
9,Fever,1,3.074074074074074
9,Fever,2,5.211764705882353
9,Fever,3,3.769230769230769
9,Fever,4,3.9080459770114944
9,Fever,5,3.4239130434782608
9,Fever,6,30.61111111111111
9,Fever,7,40.75
9,Fever,8,37.795698924731184
9,Fever,9,33.06666666666667
9,Fever,10,5.869565217391305
9,Fever,11,2.6705882352941175
9,Fever,12,2.8620689655172415
9,Hypertension,1,1.803030303030303
9,Hypertension,2,2.6933333333333334
9,Hypertension,3,1.875
9,Hypertension,4,2.1805555555555554
9,Hypertension,5,2.4457831325301207
9,Hypertension,6,2.6625
9,Hypertension,7,3.0238095238095237
9,Hypertension,8,2.776470588235294
9,Hypertension,9,3.1149425287356323
9,Hypertension,10,2.647727272727273
9,Hypertension,11,1.8095238095238095
9,Hypertension,12,1.9
9,Joint Pain,1,3.103448275862069
9,Joint Pain,2,5.511904761904762
9,Joint Pain,3,4.260869565217392
9,Joint Pain,4,3.5402298850574714
9,Joint Pain,5,4.032608695652174
9,Joint Pain,6,4.942528735632184
9,Joint Pain,7,6.088888888888889
9,Joint Pain,8,4.881720430107527
9,Joint Pain,9,5.113636363636363
9,Joint Pain,10,5.268817204301075
9,Joint Pain,11,3.2048192771084336
9,Joint Pain,12,2.6744186046511627
9,Other,1,3.13953488372093
9,Other,2,5.108433734939759
9,Other,3,3.9770114942528734
9,Other,4,4.045454545454546
9,Other,5,4.293478260869565
9,Other,6,5.112359550561798
9,Other,7,5.7
9,Other,8,5.186813186813187
9,Other,9,5.433333333333334
9,Other,10,5.384615384615385
9,Other,11,3.0588235294117645
9,Other,12,2.4939759036144578
9,Respiratory Issues,1,22.956989247311828
9,Respiratory Issues,2,5.180722891566265
9,Respiratory Issues,3,3.895348837209302
9,Respiratory Issues,4,3.364705882352941
9,Respiratory Issues,5,3.853932584269663
9,Respiratory Issues,6,4.965909090909091
9,Respiratory Issues,7,5.637362637362638
9,Respiratory Issues,8,5.354838709677419
9,Respiratory Issues,9,5.333333333333333
9,Respiratory Issues,10,5.225806451612903
9,Respiratory Issues,11,23.255555555555556
9,Respiratory Issues,12,23.268817204301076
9,Skin Problems,1,3.4235294117647057
9,Skin Problems,2,5.670588235294118
9,Skin Problems,3,3.9565217391304346
9,Skin Problems,4,4.238636363636363
9,Skin Problems,5,3.965909090909091
9,Skin Problems,6,4.850574712643678
9,Skin Problems,7,5.456521739130435
9,Skin Problems,8,4.956989247311828
9,Skin Problems,9,5.382022471910112
9,Skin Problems,10,5.413043478260869
9,Skin Problems,11,3.180722891566265
9,Skin Problems,12,2.8375
9,Stomach Issues,1,2.8764044943820224
9,Stomach Issues,2,4.940476190476191
9,Stomach Issues,3,17.473118279569892
9,Stomach Issues,4,17.0
9,Stomach Issues,5,17.301075268817204
9,Stomach Issues,6,12.311111111111112
9,Stomach Issues,7,13.097826086956522
9,Stomach Issues,8,12.89247311827957
9,Stomach Issues,9,13.0
9,Stomach Issues,10,5.456521739130435
9,Stomach Issues,11,3.231707317073171
9,Stomach Issues,12,3.1927710843373496
10,Cold/Cough,1,7.408602150537634
10,Cold/Cough,2,2.3
10,Cold/Cough,3,1.8243243243243243
10,Cold/Cough,4,1.8591549295774648
10,Cold/Cough,5,1.8970588235294117
10,Cold/Cough,6,2.1714285714285713
10,Cold/Cough,7,2.1707317073170733
10,Cold/Cough,8,2.4358974358974357
10,Cold/Cough,9,2.310810810810811
10,Cold/Cough,10,2.1492537313432836
10,Cold/Cough,11,8.144444444444444
10,Cold/Cough,12,8.21505376344086
10,Diabetes,1,1.4411764705882353
10,Diabetes,2,1.4222222222222223
10,Diabetes,3,1.26
10,Diabetes,4,1.3863636363636365
10,Diabetes,5,1.6326530612244898
10,Diabetes,6,1.5862068965517242
10,Diabetes,7,1.4230769230769231
10,Diabetes,8,1.5319148936170213
10,Diabetes,9,1.4081632653061225
10,Diabetes,10,1.62
10,Diabetes,11,1.3
10,Diabetes,12,1.46875
10,Eye Problems,1,1.5789473684210527
10,Eye Problems,2,2.343283582089552
10,Eye Problems,3,2.0153846153846153
10,Eye Problems,4,1.8732394366197183
10,Eye Problems,5,1.835820895522388
10,Eye Problems,6,2.0821917808219177
10,Eye Problems,7,1.9861111111111112
10,Eye Problems,8,2.324324324324324
10,Eye Problems,9,2.0142857142857142
10,Eye Problems,10,2.324675324675325
10,Eye Problems,11,1.5806451612903225
10,Eye Problems,12,1.6521739130434783
10,Fever,1,1.6415094339622642
10,Fever,2,2.236111111111111
10,Fever,3,1.7536231884057971
10,Fever,4,1.8591549295774648
10,Fever,5,1.7878787878787878
10,Fever,6,10.344444444444445
10,Fever,7,13.380434782608695
10,Fever,8,12.311827956989248
10,Fever,9,11.359550561797754
10,Fever,10,2.0684931506849313
10,Fever,11,1.5740740740740742
10,Fever,12,1.4339622641509433
10,Hypertension,1,1.2142857142857142
10,Hypertension,2,1.5510204081632653
10,Hypertension,3,1.2941176470588236
10,Hypertension,4,1.5
10,Hypertension,5,1.3255813953488371
10,Hypertension,6,1.52
10,Hypertension,7,1.6333333333333333
10,Hypertension,8,1.5172413793103448
10,Hypertension,9,1.4
10,Hypertension,10,1.5185185185185186
10,Hypertension,11,1.303030303030303
10,Hypertension,12,1.3235294117647058
10,Joint Pain,1,1.4067796610169492
10,Joint Pain,2,2.3947368421052633
10,Joint Pain,3,1.9104477611940298
10,Joint Pain,4,1.7903225806451613
10,Joint Pain,5,1.6666666666666667
10,Joint Pain,6,2.2916666666666665
10,Joint Pain,7,2.282051282051282
10,Joint Pain,8,2.1971830985915495
10,Joint Pain,9,2.2083333333333335
10,Joint Pain,10,2.1486486486486487
10,Joint Pain,11,1.5737704918032787
10,Joint Pain,12,1.5606060606060606
10,Other,1,1.5471698113207548
10,Other,2,2.2816901408450705
10,Other,3,1.676923076923077
10,Other,4,2.032258064516129
10,Other,5,1.9375
10,Other,6,2.056338028169014
10,Other,7,2.3896103896103895
10,Other,8,2.2025316455696204
10,Other,9,2.1911764705882355
10,Other,10,2.1866666666666665
10,Other,11,1.5254237288135593
10,Other,12,1.5510204081632653
10,Respiratory Issues,1,8.184782608695652
10,Respiratory Issues,2,2.2837837837837838
10,Respiratory Issues,3,1.8225806451612903
10,Respiratory Issues,4,1.8461538461538463
10,Respiratory Issues,5,2.1846153846153844
10,Respiratory Issues,6,2.0833333333333335
10,Respiratory Issues,7,2.1818181818181817
10,Respiratory Issues,8,2.315068493150685
10,Respiratory Issues,9,2.1384615384615384
10,Respiratory Issues,10,1.9594594594594594
10,Respiratory Issues,11,7.6
10,Respiratory Issues,12,8.365591397849462
10,Skin Problems,1,1.5357142857142858
10,Skin Problems,2,2.3972602739726026
10,Skin Problems,3,1.878787878787879
10,Skin Problems,4,1.791044776119403
10,Skin Problems,5,1.6376811594202898
10,Skin Problems,6,1.9305555555555556
10,Skin Problems,7,2.1153846153846154
10,Skin Problems,8,2.210526315789474
10,Skin Problems,9,2.2777777777777777
10,Skin Problems,10,2.1066666666666665
10,Skin Problems,11,1.5357142857142858
10,Skin Problems,12,1.603448275862069
10,Stomach Issues,1,1.728813559322034
10,Stomach Issues,2,2.191780821917808
10,Stomach Issues,3,5.645161290322581
10,Stomach Issues,4,5.822222222222222
10,Stomach Issues,5,5.857142857142857
10,Stomach Issues,6,4.873563218390805
10,Stomach Issues,7,4.945652173913044
10,Stomach Issues,8,4.695652173913044
10,Stomach Issues,9,4.837209302325581
10,Stomach Issues,10,2.0
10,Stomach Issues,11,1.471698113207547
10,Stomach Issues,12,1.5
11,Cold/Cough,1,7.827956989247312
11,Cold/Cough,2,2.28
11,Cold/Cough,3,1.7761194029850746
11,Cold/Cough,4,1.75
11,Cold/Cough,5,1.6615384615384616
11,Cold/Cough,6,2.2028985507246377
11,Cold/Cough,7,2.3132530120481927
11,Cold/Cough,8,1.972972972972973
11,Cold/Cough,9,2.375
11,Cold/Cough,10,2.2962962962962963
11,Cold/Cough,11,7.977777777777778
11,Cold/Cough,12,8.13978494623656
11,Diabetes,1,1.25
11,Diabetes,2,1.5
11,Diabetes,3,1.490566037735849
11,Diabetes,4,1.2857142857142858
11,Diabetes,5,1.510204081632653
11,Diabetes,6,1.4782608695652173
11,Diabetes,7,1.631578947368421
11,Diabetes,8,1.8
11,Diabetes,9,1.4423076923076923
11,Diabetes,10,1.6538461538461537
11,Diabetes,11,1.1515151515151516
11,Diabetes,12,1.1935483870967742
11,Eye Problems,1,1.346938775510204
11,Eye Problems,2,2.0416666666666665
11,Eye Problems,3,1.7428571428571429
11,Eye Problems,4,1.6764705882352942
11,Eye Problems,5,1.8611111111111112
11,Eye Problems,6,1.9014084507042253
11,Eye Problems,7,2.1315789473684212
11,Eye Problems,8,2.0259740259740258
11,Eye Problems,9,2.111111111111111
11,Eye Problems,10,2.2125
11,Eye Problems,11,1.5961538461538463
11,Eye Problems,12,1.6491228070175439
11,Fever,1,1.679245283018868
11,Fever,2,2.4
11,Fever,3,1.8484848484848484
11,Fever,4,1.8125
11,Fever,5,1.7777777777777777
11,Fever,6,10.247191011235955
11,Fever,7,14.054347826086957
11,Fever,8,12.451612903225806
11,Fever,9,10.577777777777778
11,Fever,10,2.225
11,Fever,11,1.5932203389830508
11,Fever,12,1.5333333333333334
11,Hypertension,1,1.2
11,Hypertension,2,1.7608695652173914
11,Hypertension,3,1.2
11,Hypertension,4,1.4210526315789473
11,Hypertension,5,1.4772727272727273
11,Hypertension,6,1.3333333333333333
11,Hypertension,7,1.3225806451612903
11,Hypertension,8,1.5
11,Hypertension,9,1.3157894736842106
11,Hypertension,10,1.6808510638297873
11,Hypertension,11,1.4411764705882353
11,Hypertension,12,1.606060606060606
11,Joint Pain,1,1.55
11,Joint Pain,2,2.463768115942029
11,Joint Pain,3,1.8533333333333333
11,Joint Pain,4,1.7230769230769232
11,Joint Pain,5,1.6619718309859155
11,Joint Pain,6,2.157142857142857
11,Joint Pain,7,2.1794871794871793
11,Joint Pain,8,2.232876712328767
11,Joint Pain,9,2.357142857142857
11,Joint Pain,10,2.278481012658228
11,Joint Pain,11,1.4464285714285714
11,Joint Pain,12,1.653061224489796
11,Other,1,1.4035087719298245
11,Other,2,2.3142857142857145
11,Other,3,1.7014925373134329
11,Other,4,1.6333333333333333
11,Other,5,1.803030303030303
11,Other,6,1.8571428571428572
11,Other,7,2.1625
11,Other,8,2.026666666666667
11,Other,9,2.164383561643836
11,Other,10,2.4430379746835444
11,Other,11,1.5740740740740742
11,Other,12,1.6326530612244898
11,Respiratory Issues,1,7.21505376344086
11,Respiratory Issues,2,2.230769230769231
11,Respiratory Issues,3,1.838235294117647
11,Respiratory Issues,4,1.8059701492537314
11,Respiratory Issues,5,1.7
11,Respiratory Issues,6,2.1710526315789473
11,Respiratory Issues,7,2.1805555555555554
11,Respiratory Issues,8,2.1125
11,Respiratory Issues,9,1.96
11,Respiratory Issues,10,2.230769230769231
11,Respiratory Issues,11,8.311111111111112
11,Respiratory Issues,12,7.860215053763441
11,Skin Problems,1,1.7333333333333334
11,Skin Problems,2,2.4225352112676055
11,Skin Problems,3,1.9452054794520548
11,Skin Problems,4,1.9333333333333333
11,Skin Problems,5,1.7014925373134329
11,Skin Problems,6,2.1714285714285713
11,Skin Problems,7,2.072463768115942
11,Skin Problems,8,2.1973684210526314
11,Skin Problems,9,2.1052631578947367
11,Skin Problems,10,2.151898734177215
11,Skin Problems,11,1.6666666666666667
11,Skin Problems,12,1.7307692307692308
11,Stomach Issues,1,1.7924528301886793
11,Stomach Issues,2,2.5285714285714285
11,Stomach Issues,3,5.473118279569892
11,Stomach Issues,4,5.8
11,Stomach Issues,5,6.258064516129032
11,Stomach Issues,6,4.569767441860465
11,Stomach Issues,7,4.988888888888889
11,Stomach Issues,8,4.434782608695652
11,Stomach Issues,9,5.011494252873563
11,Stomach Issues,10,2.2278481012658227
11,Stomach Issues,11,1.6206896551724137
11,Stomach Issues,12,1.7586206896551724
12,Cold/Cough,1,23.268817204301076
12,Cold/Cough,2,5.623529411764705
12,Cold/Cough,3,3.857142857142857
12,Cold/Cough,4,3.4186046511627906
12,Cold/Cough,5,3.7472527472527473
12,Cold/Cough,6,5.144444444444445
12,Cold/Cough,7,5.456521739130435
12,Cold/Cough,8,5.5
12,Cold/Cough,9,4.797752808988764
12,Cold/Cough,10,5.274725274725275
12,Cold/Cough,11,22.766666666666666
12,Cold/Cough,12,22.591397849462364
12,Diabetes,1,2.0
12,Diabetes,2,2.987012987012987
12,Diabetes,3,2.2666666666666666
12,Diabetes,4,2.3205128205128207
12,Diabetes,5,2.1216216216216215
12,Diabetes,6,2.9529411764705884
12,Diabetes,7,2.857142857142857
12,Diabetes,8,2.776470588235294
12,Diabetes,9,2.953488372093023
12,Diabetes,10,2.8777777777777778
12,Diabetes,11,1.9666666666666666
12,Diabetes,12,1.7076923076923076
12,Eye Problems,1,3.264367816091954
12,Eye Problems,2,5.2560975609756095
12,Eye Problems,3,3.9080459770114944
12,Eye Problems,4,4.047058823529412
12,Eye Problems,5,3.8241758241758244
12,Eye Problems,6,5.247191011235955
12,Eye Problems,7,5.467391304347826
12,Eye Problems,8,4.956043956043956
12,Eye Problems,9,5.6
12,Eye Problems,10,5.236559139784946
12,Eye Problems,11,3.2289156626506026
12,Eye Problems,12,3.0
12,Fever,1,3.0240963855421685
12,Fever,2,5.152941176470589
